157.55.39.29 - - [03/Feb/2015:19:00:00 -0500] "GET /olyblog/olytrivia-who-guy HTTP/1.1" 404 223 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 297 468
129.174.252.90 - - [03/Feb/2015:19:16:56 -0500] "GET /opensso/identity/isTokenValid?iPlanetDirectoryPro=AQIC5wM2LY4SfcygVr9td%2B%2F927k%2Byyt%2Fd%2BuFH9WLz3rp9ts%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 13 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36" 606 170
129.174.252.90 - - [03/Feb/2015:19:16:56 -0500] "GET /LMMPUI/LMMP_CLIENT/config/basemap.xml?iPlanetDirectoryPro=AQIC5wM2LY4SfcygVr9td%2B%2F927k%2Byyt%2Fd%2BuFH9WLz3rp9ts%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 232 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36" 614 565
129.174.252.90 - - [03/Feb/2015:19:16:56 -0500] "GET /opensso/identity/isTokenValid?iPlanetDirectoryPro=AQIC5wM2LY4SfcygVr9td%2B%2F927k%2Byyt%2Fd%2BuFH9WLz3rp9ts%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 13 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36" 606 170
129.174.252.90 - - [03/Feb/2015:19:16:56 -0500] "GET /LMMPUI/LMMP_CLIENT/config/npBasemap.xml?iPlanetDirectoryPro=AQIC5wM2LY4SfcygVr9td%2B%2F927k%2Byyt%2Fd%2BuFH9WLz3rp9ts%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 178 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36" 616 511
129.174.252.90 - - [03/Feb/2015:19:16:56 -0500] "GET /opensso/identity/isTokenValid?iPlanetDirectoryPro=AQIC5wM2LY4SfcygVr9td%2B%2F927k%2Byyt%2Fd%2BuFH9WLz3rp9ts%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 13 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36" 606 170
129.174.252.90 - - [03/Feb/2015:19:16:56 -0500] "GET /opensso/identity/isTokenValid?iPlanetDirectoryPro=AQIC5wM2LY4SfcygVr9td%2B%2F927k%2Byyt%2Fd%2BuFH9WLz3rp9ts%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 13 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36" 606 170
129.174.252.90 - - [03/Feb/2015:19:16:57 -0500] "GET /LMMPUI/LMMP_CLIENT/config/spBasemap.xml?iPlanetDirectoryPro=AQIC5wM2LY4SfcygVr9td%2B%2F927k%2Byyt%2Fd%2BuFH9WLz3rp9ts%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 178 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36" 616 511
129.174.252.90 - - [03/Feb/2015:19:16:57 -0500] "GET /opensso/identity/isTokenValid?iPlanetDirectoryPro=AQIC5wM2LY4SfcygVr9td%2B%2F927k%2Byyt%2Fd%2BuFH9WLz3rp9ts%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 13 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36" 606 170
129.174.252.90 - - [03/Feb/2015:19:16:57 -0500] "GET /opensso/identity/isTokenValid?iPlanetDirectoryPro=AQIC5wM2LY4SfcygVr9td%2B%2F927k%2Byyt%2Fd%2BuFH9WLz3rp9ts%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 13 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36" 606 170
127.0.0.1 - - [03/Feb/2015:19:16:57 -0500] "POST /opensso/jaxrpc/SMSObjectIF HTTP/1.1" 200 505 "-" "Java/1.5.0_21" 847 766
127.0.0.1 - - [03/Feb/2015:19:16:57 -0500] "POST /opensso/jaxrpc/SMSObjectIF HTTP/1.1" 200 505 "-" "Java/1.5.0_21" 847 767
127.0.0.1 - - [03/Feb/2015:19:16:57 -0500] "POST /opensso/jaxrpc/DirectoryManagerIF HTTP/1.1" 200 1290 "-" "Java/1.5.0_21" 1370 1551
127.0.0.1 - - [03/Feb/2015:19:16:57 -0500] "POST /opensso/jaxrpc/SMSObjectIF HTTP/1.1" 200 505 "-" "Java/1.5.0_21" 847 766
127.0.0.1 - - [03/Feb/2015:19:16:57 -0500] "POST /opensso/jaxrpc/DirectoryManagerIF HTTP/1.1" 200 1290 "-" "Java/1.5.0_21" 1370 1551
127.0.0.1 - - [03/Feb/2015:19:16:57 -0500] "POST /opensso/jaxrpc/DirectoryManagerIF HTTP/1.1" 200 1290 "-" "Java/1.5.0_21" 1370 1551
129.174.252.90 - - [03/Feb/2015:19:16:57 -0500] "GET /LMMP/rest/dbxml/layers?proj=IAU2000:30118&visOnly=true&sort=Mission%2Ctitle&iPlanetDirectoryPro=AQIC5wM2LY4SfcygVr9td%2B%2F927k%2Byyt%2Fd%2BuFH9WLz3rp9ts%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 44040 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36" 705 44328
129.174.252.90 - - [03/Feb/2015:19:16:58 -0500] "GET /opensso/identity/isTokenValid?iPlanetDirectoryPro=AQIC5wM2LY4SfcygVr9td%2B%2F927k%2Byyt%2Fd%2BuFH9WLz3rp9ts%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 13 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36" 606 170
129.174.252.90 - - [03/Feb/2015:19:16:57 -0500] "GET /LMMP/rest/dbxml/layers?proj=IAU2000:30120&visOnly=true&sort=Mission%2Ctitle&iPlanetDirectoryPro=AQIC5wM2LY4SfcygVr9td%2B%2F927k%2Byyt%2Fd%2BuFH9WLz3rp9ts%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 55891 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36" 705 56188
129.174.252.90 - - [03/Feb/2015:19:16:58 -0500] "GET /opensso/identity/isTokenValid?iPlanetDirectoryPro=AQIC5wM2LY4SfcygVr9td%2B%2F927k%2Byyt%2Fd%2BuFH9WLz3rp9ts%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 13 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36" 606 170
127.0.0.1 - - [03/Feb/2015:19:16:58 -0500] "POST /opensso/jaxrpc/SMSObjectIF HTTP/1.1" 200 505 "-" "Java/1.5.0_21" 847 766
127.0.0.1 - - [03/Feb/2015:19:16:58 -0500] "POST /opensso/jaxrpc/DirectoryManagerIF HTTP/1.1" 200 1290 "-" "Java/1.5.0_21" 1370 1551
127.0.0.1 - - [03/Feb/2015:19:16:58 -0500] "POST /opensso/jaxrpc/SMSObjectIF HTTP/1.1" 200 505 "-" "Java/1.5.0_21" 847 766
127.0.0.1 - - [03/Feb/2015:19:16:58 -0500] "POST /opensso/jaxrpc/DirectoryManagerIF HTTP/1.1" 200 1290 "-" "Java/1.5.0_21" 1370 1551
129.174.252.90 - - [03/Feb/2015:19:16:58 -0500] "GET /LMMP/rest/dbxml/layers/int?proj=IAU2000:30120&sort=Mission%2Ctitle&iPlanetDirectoryPro=AQIC5wM2LY4SfcygVr9td%2B%2F927k%2Byyt%2Fd%2BuFH9WLz3rp9ts%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 10 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36" 696 256
129.174.252.90 - - [03/Feb/2015:19:16:58 -0500] "GET /LMMP/rest/dbxml/layers/int?proj=IAU2000:30118&sort=Mission%2Ctitle&iPlanetDirectoryPro=AQIC5wM2LY4SfcygVr9td%2B%2F927k%2Byyt%2Fd%2BuFH9WLz3rp9ts%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 8134 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36" 696 8383
129.174.252.90 - - [03/Feb/2015:19:16:57 -0500] "GET /LMMP/rest/dbxml/layers?proj=IAU2000:30100&visOnly=true&sort=Mission%2Ctitle&iPlanetDirectoryPro=AQIC5wM2LY4SfcygVr9td%2B%2F927k%2Byyt%2Fd%2BuFH9WLz3rp9ts%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 139128 "http://pub.lmmp.nasa.gov/LMMPUI/LMMP_CLIENT/LMMP.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.94 Safari/537.36" 705 132860
127.0.0.1 - - [03/Feb/2015:19:17:12 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:17:13 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:17:42 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:17:43 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:18:12 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:18:13 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
66.249.67.153 - - [03/Feb/2015:19:18:17 -0500] "GET /redmine/activity?from=1872-07-12&show_news=1 HTTP/1.1" 200 5361 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 716 10026
66.249.67.9 - - [03/Feb/2015:19:18:18 -0500] "GET /redmine/projects/lmmpwiki/news HTTP/1.1" 200 15452 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 752 20147
127.0.0.1 - - [03/Feb/2015:19:18:42 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:18:43 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:19:12 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:19:13 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:19:42 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:19:43 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:20:12 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:20:13 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
66.249.67.111 - - [03/Feb/2015:19:20:19 -0500] "GET /redmine/stylesheets/application.css HTTP/1.1" 200 35743 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 266 35978
66.249.67.111 - - [03/Feb/2015:19:20:20 -0500] "GET /redmine/stylesheets/jstoolbar.css?1296684278 HTTP/1.1" 200 1937 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 275 2170
66.249.67.111 - - [03/Feb/2015:19:20:20 -0500] "GET /redmine/javascripts/dragdrop.js?1296684277 HTTP/1.1" 200 31103 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 273 31345
66.249.67.103 - - [03/Feb/2015:19:20:20 -0500] "GET /redmine/javascripts/controls.js?1296684277 HTTP/1.1" 200 34716 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 273 34958
66.249.67.103 - - [03/Feb/2015:19:20:21 -0500] "GET /redmine/javascripts/effects.js?1296684277 HTTP/1.1" 200 38675 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 272 38917
66.249.67.111 - - [03/Feb/2015:19:20:22 -0500] "GET /redmine/javascripts/prototype.js?1296684278 HTTP/1.1" 200 129738 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 274 129982
66.249.67.103 - - [03/Feb/2015:19:20:22 -0500] "GET /redmine/stylesheets/scm.css?1296684278 HTTP/1.1" 200 6947 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 269 7180
66.249.67.119 - - [03/Feb/2015:19:20:23 -0500] "GET /redmine/javascripts/application.js?1296684277 HTTP/1.1" 200 7727 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 276 7968
66.249.67.111 - - [03/Feb/2015:19:20:23 -0500] "GET /redmine/projects/lmmpwiki/wiki/Functionality_list HTTP/1.1" 200 20493 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 390 20974
66.249.67.119 - - [03/Feb/2015:19:20:24 -0500] "GET /redmine/screencast/com/js/swfobject/swfobject.js HTTP/1.1" 200 10220 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 279 10462
66.249.67.4 - - [03/Feb/2015:19:20:27 -0500] "GET /redmine/projects/lmmpwiki/activity?from=2011-04-25 HTTP/1.1" 200 5335 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 722 10000
137.78.207.218 - - [03/Feb/2015:19:20:31 -0500] "HEAD /LMMPUI/LMMP_CLIENT/LMMP.html HTTP/1.1" 200 - "-" "curl/7.38.0" 110 274
127.0.0.1 - - [03/Feb/2015:19:20:42 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:20:43 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
66.249.67.4 - - [03/Feb/2015:19:20:43 -0500] "GET /redmine/issues/gantt?month=3&months=6&year=1671&zoom=4 HTTP/1.1" 200 51479 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 726 56446
127.0.0.1 - - [03/Feb/2015:19:21:12 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:21:13 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:21:42 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:21:43 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:22:12 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:22:13 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
66.249.67.103 - - [03/Feb/2015:19:22:30 -0500] "GET /redmine/news/8 HTTP/1.1" 200 4423 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 305 4903
127.0.0.1 - - [03/Feb/2015:19:22:42 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:22:43 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:23:12 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:23:13 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
66.249.67.9 - - [03/Feb/2015:19:23:22 -0500] "GET /redmine/activity?from=1872-06-12&show_news=1 HTTP/1.1" 200 5361 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 716 10026
127.0.0.1 - - [03/Feb/2015:19:23:42 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:23:43 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:24:12 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:24:13 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
66.249.67.119 - - [03/Feb/2015:19:24:36 -0500] "GET /redmine/projects/lmmpwiki/wiki/LMMP?id=index HTTP/1.1" 200 9765 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 385 10245
127.0.0.1 - - [03/Feb/2015:19:24:42 -0500] "POST /opensso/sessionservice HTTP/1.1" 200 2023 "-" "Java/1.5.0_21" 712 2201
127.0.0.1 - - [03/Feb/2015:19:24:42 -0500] "GET /opensso/identity//xml/read?name=TomcatApps1&attributes_names=realm&attributes_values_realm=%2Fappspub&attributes_names=objecttype&attributes_values_objecttype=Agent&admin=AQIC5wM2LY4SfcyRautyD4RKpwbzv6XrE24fIq8LDPQGnm0%3D%40AAJTSQACMDE%3D%23 HTTP/1.1" 200 13607 "-" "Java/1.5.0_21" 440 13791
127.0.0.1 - - [03/Feb/2015:19:24:42 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 182
127.0.0.1 - - [03/Feb/2015:19:24:43 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:25:12 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:25:13 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
137.78.207.218 - - [03/Feb/2015:19:25:31 -0500] "HEAD /LMMPUI/LMMP_CLIENT/LMMP.html HTTP/1.1" 200 - "-" "curl/7.38.0" 110 274
127.0.0.1 - - [03/Feb/2015:19:25:42 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:25:43 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
66.249.67.4 - - [03/Feb/2015:19:26:01 -0500] "GET /redmine/issues/gantt?month=6&months=6&year=1671&zoom=4 HTTP/1.1" 200 51279 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 726 56245
127.0.0.1 - - [03/Feb/2015:19:26:12 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:26:13 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:26:42 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:26:43 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:27:12 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:27:13 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:27:42 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:27:43 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:28:12 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:28:13 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:28:42 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:28:43 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:29:12 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:29:13 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:29:42 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:29:43 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
66.249.67.4 - - [03/Feb/2015:19:29:49 -0500] "GET /redmine/issues/gantt?month=8&months=6&year=1670&zoom=4 HTTP/1.1" 200 51388 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 726 56383
127.0.0.1 - - [03/Feb/2015:19:30:12 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:30:13 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
137.78.207.218 - - [03/Feb/2015:19:30:31 -0500] "HEAD /LMMPUI/LMMP_CLIENT/LMMP.html HTTP/1.1" 200 - "-" "curl/7.38.0" 110 274
66.249.67.4 - - [03/Feb/2015:19:30:34 -0500] "GET /redmine/issues/gantt?month=1&months=6&year=1670&zoom=4 HTTP/1.1" 200 51021 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 726 55987
127.0.0.1 - - [03/Feb/2015:19:30:42 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:30:43 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:31:12 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:31:13 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:31:42 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:31:43 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
66.249.67.4 - - [03/Feb/2015:19:31:45 -0500] "GET /redmine/projects/lmmpwiki/activity?from=1924-08-04 HTTP/1.1" 200 4829 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 722 9494
127.0.0.1 - - [03/Feb/2015:19:32:12 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:32:13 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:32:42 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:32:43 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
66.249.67.9 - - [03/Feb/2015:19:33:10 -0500] "GET /redmine/issues/gantt?month=9&months=6&year=1670&zoom=4 HTTP/1.1" 200 50932 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 726 55898
127.0.0.1 - - [03/Feb/2015:19:33:12 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:33:13 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:33:42 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
127.0.0.1 - - [03/Feb/2015:19:33:43 -0500] "GET /opensso/namingservice HTTP/1.1" 200 7 "-" "Java/1.5.0_21" 220 183
